timestamp,device_id,lat,lon,speed_kmh,altitude_m,satellites
2026-03-28T15:45:38+00:00,Andre,-28.594105,26.434333,0.1,1380.4,9
2026-03-28T15:45:43+00:00,Andre,-28.594055,26.43432,0.1,1393.7,9
2026-03-28T15:45:48+00:00,Andre,-28.594037,26.434317,0.1,1399.3,9
2026-03-28T15:45:53+00:00,Andre,-28.594027,26.434316,0,1402.7,9
2026-03-28T15:45:58+00:00,Andre,-28.594018,26.434314,0,1405.6,9
2026-03-28T15:46:03+00:00,Andre,-28.594007,26.434313,0,1408.8,10
2026-03-28T15:46:08+00:00,Andre,-28.593999,26.434312,0,1411.1,10
2026-03-28T15:46:13+00:00,Andre,-28.593994,26.43431,0,1412.6,10
2026-03-28T15:46:18+00:00,Andre,-28.593991,26.434308,0,1413.4,10
2026-03-28T15:46:24+00:00,Andre,-28.593987,26.434305,0,1413.9,10
2026-03-28T15:46:29+00:00,Andre,-28.593985,26.434306,0,1413.9,10
2026-03-28T15:46:34+00:00,Andre,-28.593982,26.434307,0,1413.6,10
2026-03-28T15:46:39+00:00,Andre,-28.59398,26.43431,0,1413.5,10
2026-03-28T15:46:44+00:00,Andre,-28.593979,26.434312,0,1413.3,10
2026-03-28T15:46:49+00:00,Andre,-28.593977,26.434314,0,1413,10
2026-03-28T15:46:54+00:00,Andre,-28.593978,26.434315,0,1412.8,10
2026-03-28T15:46:59+00:00,Andre,-28.593978,26.434316,0,1412.4,10
2026-03-28T15:47:04+00:00,Andre,-28.593977,26.434316,0,1412.2,10
2026-03-28T15:47:09+00:00,Andre,-28.593976,26.434315,0,1412.2,10
2026-03-28T15:47:14+00:00,Andre,-28.593975,26.434314,0,1412.4,10
2026-03-28T15:47:19+00:00,Andre,-28.593974,26.434312,0,1412.6,10
2026-03-28T15:47:24+00:00,Andre,-28.593975,26.434308,0,1413.1,10
2026-03-28T15:47:29+00:00,Andre,-28.593975,26.434302,0,1414,11
2026-03-28T15:47:34+00:00,Andre,-28.593976,26.434298,0,1414.9,11
2026-03-28T15:47:40+00:00,Andre,-28.593978,26.4343,0,1414.8,11
2026-03-28T15:47:45+00:00,Andre,-28.593981,26.434301,0.1,1414.8,11
2026-03-28T15:47:50+00:00,Andre,-28.593983,26.434303,0,1414.6,10
2026-03-28T15:47:55+00:00,Andre,-28.593983,26.434305,0,1414.7,11
2026-03-28T15:48:00+00:00,Andre,-28.593983,26.434305,0,1415,11
2026-03-28T15:48:05+00:00,Andre,-28.593984,26.434304,0.1,1415.4,10
2026-03-28T15:48:10+00:00,Andre,-28.593984,26.434303,0,1415.9,10
2026-03-28T15:48:15+00:00,Andre,-28.593984,26.434302,0,1416.6,10
2026-03-28T16:32:16+00:00,Andre,-28.594019,26.434324,0.1,1419.9,10
2026-03-28T16:32:21+00:00,Andre,-28.594009,26.434314,0,1419.8,10
2026-03-28T16:32:26+00:00,Andre,-28.594002,26.43431,0,1420.2,10
2026-03-28T16:32:32+00:00,Andre,-28.593998,26.434306,0.1,1420.5,10
2026-03-28T16:32:37+00:00,Andre,-28.593991,26.434302,0,1420.9,10
2026-03-28T16:32:42+00:00,Andre,-28.593984,26.434298,0,1421.4,10
2026-03-28T16:32:47+00:00,Andre,-28.59398,26.434296,0,1422.2,10
2026-03-28T16:32:52+00:00,Andre,-28.593973,26.434296,0,1422.8,10
2026-03-28T16:32:57+00:00,Andre,-28.593967,26.434298,0,1423.4,10
2026-03-28T16:33:02+00:00,Andre,-28.593964,26.434298,0,1423.6,10
2026-03-28T16:33:07+00:00,Andre,-28.593962,26.434299,0,1423.7,10
2026-03-28T16:33:12+00:00,Andre,-28.593962,26.434299,0,1423.4,10
2026-03-28T16:33:17+00:00,Andre,-28.593963,26.4343,0,1423.1,10
2026-03-28T16:33:22+00:00,Andre,-28.593964,26.434299,0,1422.7,10
2026-03-28T16:33:27+00:00,Andre,-28.593966,26.4343,0,1422.5,10
2026-03-28T16:33:32+00:00,Andre,-28.59397,26.4343,0,1422.1,10
2026-03-28T16:33:37+00:00,Andre,-28.593972,26.4343,0,1422,10
2026-03-28T16:33:43+00:00,Andre,-28.59397,26.434301,0,1422.1,10
2026-03-28T16:33:48+00:00,Andre,-28.593969,26.434301,0,1422.1,10
2026-03-28T16:33:53+00:00,Andre,-28.593967,26.434301,0,1422.1,10
2026-03-28T16:33:58+00:00,Andre,-28.593966,26.434301,0,1422.2,10
2026-03-28T16:34:03+00:00,Andre,-28.593964,26.434301,0,1422.2,10
2026-03-28T16:34:08+00:00,Andre,-28.593964,26.434301,0,1422.2,10
2026-03-28T16:34:13+00:00,Andre,-28.593963,26.4343,0,1422.4,10
2026-03-28T16:34:18+00:00,Andre,-28.593963,26.434298,0,1422.6,10
2026-03-28T16:34:23+00:00,Andre,-28.593964,26.434297,0,1422.8,10
2026-03-28T16:34:28+00:00,Andre,-28.593965,26.434297,0.1,1423,10
2026-03-28T16:34:33+00:00,Andre,-28.593967,26.434296,0,1423,10
2026-03-28T16:34:38+00:00,Andre,-28.59397,26.434295,0,1422.9,10
2026-03-28T16:34:43+00:00,Andre,-28.593973,26.434294,0,1423,10
2026-03-28T16:34:48+00:00,Andre,-28.593974,26.434293,0,1423.1,10
2026-03-28T16:34:53+00:00,Andre,-28.593974,26.434292,0,1423.3,10
2026-03-28T16:34:58+00:00,Andre,-28.593974,26.43429,0,1423.7,10
2026-03-28T16:35:04+00:00,Andre,-28.593975,26.434288,0,1424.1,10
2026-03-28T19:46:38+00:00,Andre,-28.594034,26.434266,7.6,1423.8,5
2026-03-28T19:46:43+00:00,Andre,-28.594044,26.434369,3.3,1432.7,5
2026-03-28T19:46:48+00:00,Andre,-28.59402,26.434354,0.5,1432.7,5
2026-03-28T19:46:53+00:00,Andre,-28.594006,26.434376,0.2,1434.1,5
2026-03-28T19:46:58+00:00,Andre,-28.593999,26.434392,1.7,1435.1,5
2026-03-28T19:47:03+00:00,Andre,-28.593999,26.434283,1.2,1430.2,10
2026-03-28T19:47:08+00:00,Andre,-28.59401,26.434293,1.7,1427.4,10
2026-03-28T19:47:13+00:00,Andre,-28.594024,26.434296,0.3,1425.6,10
2026-03-28T19:47:18+00:00,Andre,-28.594045,26.434266,6.4,1424.4,10
2026-03-28T19:47:24+00:00,Andre,-28.594113,26.434151,10.3,1423.4,10
2026-03-28T19:47:29+00:00,Andre,-28.594168,26.434009,11.5,1423.2,10
2026-03-28T19:47:34+00:00,Andre,-28.59418,26.433815,14.6,1423.3,9
2026-03-28T19:47:39+00:00,Andre,-28.594155,26.433595,13.9,1423.2,10
2026-03-28T19:47:44+00:00,Andre,-28.594144,26.433423,11.3,1423.3,10
2026-03-28T19:47:49+00:00,Andre,-28.594132,26.43326,11.7,1422.8,10
2026-03-28T19:47:54+00:00,Andre,-28.5941,26.433105,11.3,1422.4,10
2026-03-28T19:47:59+00:00,Andre,-28.594044,26.432938,12.7,1422,9
2026-03-28T19:48:04+00:00,Andre,-28.593985,26.432778,12.9,1421.7,10
2026-03-28T19:48:09+00:00,Andre,-28.593977,26.432606,15.1,1420.4,10
2026-03-28T19:48:14+00:00,Andre,-28.594114,26.432471,14.9,1419.9,10
2026-03-28T19:48:19+00:00,Andre,-28.594288,26.432363,17.5,1419.7,10
2026-03-28T19:48:24+00:00,Andre,-28.594522,26.432229,22.5,1419.4,10
2026-03-28T19:48:29+00:00,Andre,-28.594782,26.432074,25.7,1419,10
2026-03-28T19:48:34+00:00,Andre,-28.595092,26.431887,28.2,1418.6,10
2026-03-28T19:48:39+00:00,Andre,-28.595374,26.431722,24.8,1418,10
2026-03-28T19:48:45+00:00,Andre,-28.595703,26.431529,24.2,1417.9,10
2026-03-28T19:48:50+00:00,Andre,-28.595964,26.431379,20,1417.9,10
2026-03-28T19:48:55+00:00,Andre,-28.596154,26.431272,15.2,1418,10
2026-03-28T19:49:00+00:00,Andre,-28.596342,26.431197,17.5,1418.3,10
2026-03-28T19:49:05+00:00,Andre,-28.59658,26.431129,20.4,1418,10
2026-03-28T19:49:10+00:00,Andre,-28.596829,26.431049,20.5,1418.3,10
2026-03-28T19:49:15+00:00,Andre,-28.59704,26.430978,14.5,1418.2,10
2026-03-28T19:49:20+00:00,Andre,-28.597199,26.430917,16.6,1418,10
2026-03-28T19:49:25+00:00,Andre,-28.597326,26.430859,0,1417.1,9
2026-03-28T19:49:30+00:00,Andre,-28.597327,26.430859,0,1417.1,9
2026-03-28T19:49:35+00:00,Andre,-28.597361,26.430843,9.8,1417,10
2026-03-28T19:49:40+00:00,Andre,-28.597588,26.430736,26.3,1415.9,10
2026-03-28T19:49:45+00:00,Andre,-28.597881,26.430598,17.9,1414.6,10
2026-03-28T19:49:50+00:00,Andre,-28.59798,26.430528,14,1414,10
2026-03-28T19:49:56+00:00,Andre,-28.598032,26.430304,15.6,1413.1,9
2026-03-28T19:50:01+00:00,Andre,-28.597923,26.430069,20.5,1412.9,10
2026-03-28T19:50:06+00:00,Andre,-28.597808,26.429827,15.4,1413,10
2026-03-28T19:50:11+00:00,Andre,-28.597746,26.429672,11,1412.6,10
2026-03-28T19:50:16+00:00,Andre,-28.597678,26.429537,9.7,1412.4,10
2026-03-28T19:50:21+00:00,Andre,-28.597639,26.429469,8.3,1412.3,10
2026-03-28T19:50:26+00:00,Andre,-28.597566,26.429359,12.3,1410.6,9
2026-03-28T19:50:31+00:00,Andre,-28.597509,26.429112,17.4,1409.6,9
2026-03-28T19:50:36+00:00,Andre,-28.597677,26.428878,25.6,1409.6,10
2026-03-28T19:50:41+00:00,Andre,-28.598057,26.428567,44.6,1408.4,10
2026-03-28T19:50:46+00:00,Andre,-28.598636,26.428121,67.4,1406.5,10
2026-03-28T19:50:51+00:00,Andre,-28.599425,26.427523,78.3,1405,10
2026-03-28T19:50:56+00:00,Andre,-28.600283,26.426879,84.3,1405.5,10
2026-03-28T19:51:01+00:00,Andre,-28.601175,26.426209,89.2,1405.2,10
2026-03-28T19:51:07+00:00,Andre,-28.602289,26.425368,88,1402.8,10
2026-03-28T19:51:12+00:00,Andre,-28.603193,26.424664,87.1,1398.8,10
2026-03-28T19:51:17+00:00,Andre,-28.604122,26.423945,93,1396.5,10
2026-03-28T19:51:22+00:00,Andre,-28.60516,26.423342,93,1394.4,10
2026-03-28T19:51:27+00:00,Andre,-28.606244,26.42288,94.6,1392.7,10
2026-03-28T19:51:32+00:00,Andre,-28.607433,26.422422,102.8,1391.5,10
2026-03-28T19:51:37+00:00,Andre,-28.608607,26.421952,95.8,1390.3,10
2026-03-28T19:51:42+00:00,Andre,-28.609498,26.42159,51.6,1388.9,10
2026-03-28T19:51:47+00:00,Andre,-28.610046,26.42138,47.8,1388.3,10
2026-03-28T19:51:52+00:00,Andre,-28.610761,26.421099,68.8,1387,10
2026-03-28T19:51:57+00:00,Andre,-28.611604,26.42078,74.2,1385.8,10
2026-03-28T19:52:02+00:00,Andre,-28.612529,26.420416,80,1384.9,10
2026-03-28T19:52:07+00:00,Andre,-28.613506,26.420034,83.4,1383.7,10
2026-03-28T19:52:12+00:00,Andre,-28.614561,26.419843,89.1,1383.2,10
2026-03-28T19:52:18+00:00,Andre,-28.616033,26.419819,104.6,1383.2,10
2026-03-28T19:52:23+00:00,Andre,-28.617397,26.419851,108.6,1383.2,10
2026-03-28T19:52:28+00:00,Andre,-28.618696,26.419915,100.5,1383,10
2026-03-28T19:52:33+00:00,Andre,-28.619936,26.42001,93.8,1384.7,10
2026-03-28T19:52:38+00:00,Andre,-28.621067,26.420206,90.3,1386.8,9
2026-03-28T19:52:43+00:00,Andre,-28.622195,26.420571,92.7,1387.8,9
2026-03-28T19:52:48+00:00,Andre,-28.623184,26.421186,90.5,1389.5,9
2026-03-28T19:52:53+00:00,Andre,-28.624084,26.421966,85.3,1389.8,10
2026-03-28T19:52:58+00:00,Andre,-28.624937,26.422598,84.1,1389,10
2026-03-28T19:53:03+00:00,Andre,-28.626028,26.42304,96.2,1388.3,9
2026-03-28T19:53:08+00:00,Andre,-28.627218,26.423186,95.7,1387.8,10
2026-03-28T19:53:13+00:00,Andre,-28.628315,26.422873,87.3,1386.9,10
2026-03-28T19:53:18+00:00,Andre,-28.629278,26.422277,92.3,1385.8,10
2026-03-28T19:53:23+00:00,Andre,-28.630265,26.421551,95.2,1384.6,10
2026-03-28T19:53:28+00:00,Andre,-28.631329,26.42076,107,1382.9,10
2026-03-28T19:53:33+00:00,Andre,-28.632435,26.419949,104.7,1381.5,10
2026-03-28T19:53:39+00:00,Andre,-28.633703,26.41902,96.8,1379.8,10
2026-03-28T19:53:44+00:00,Andre,-28.634677,26.418312,92.3,1378.2,10
2026-03-28T19:53:49+00:00,Andre,-28.635769,26.41772,96.9,1376,10
2026-03-28T19:53:54+00:00,Andre,-28.636944,26.417492,94.3,1374.9,10
2026-03-28T19:53:59+00:00,Andre,-28.6381,26.41758,91.7,1374.1,10
2026-03-28T19:54:04+00:00,Andre,-28.639233,26.418025,101.8,1373.8,10
2026-03-28T19:54:09+00:00,Andre,-28.640386,26.418696,101.8,1373.3,10
2026-03-28T19:54:14+00:00,Andre,-28.641482,26.419334,95.7,1373.4,10
2026-03-28T19:54:19+00:00,Andre,-28.642552,26.419949,96.8,1373.4,10
2026-03-28T19:54:24+00:00,Andre,-28.643658,26.420599,98.2,1373.7,10
2026-03-28T19:54:29+00:00,Andre,-28.644731,26.421221,97,1374.2,10
2026-03-28T19:54:34+00:00,Andre,-28.645851,26.421865,99.8,1374.6,10
2026-03-28T19:54:39+00:00,Andre,-28.646924,26.42248,92.5,1374.5,10
2026-03-28T19:54:44+00:00,Andre,-28.647925,26.423061,86.7,1374.3,10
2026-03-28T19:54:49+00:00,Andre,-28.648838,26.423596,79.1,1374.5,10
2026-03-28T19:54:54+00:00,Andre,-28.649732,26.42411,82,1374.5,10
2026-03-28T19:55:00+00:00,Andre,-28.650852,26.424748,82.7,1374.3,10
2026-03-28T19:55:05+00:00,Andre,-28.651769,26.425285,81.4,1374.4,10
2026-03-28T19:55:10+00:00,Andre,-28.652694,26.425816,84.7,1374.1,10
2026-03-28T19:55:15+00:00,Andre,-28.65365,26.426371,86,1373.8,10
2026-03-28T19:55:20+00:00,Andre,-28.654569,26.426996,84,1373.6,10
2026-03-28T19:55:25+00:00,Andre,-28.655328,26.427823,87.3,1373.6,9
2026-03-28T19:55:30+00:00,Andre,-28.655991,26.42886,91.1,1373.5,10
2026-03-28T19:55:35+00:00,Andre,-28.656649,26.429901,88.4,1374,10
2026-03-28T19:55:40+00:00,Andre,-28.657301,26.430935,91.6,1374.4,10
2026-03-28T19:55:45+00:00,Andre,-28.657957,26.431982,88.4,1374.3,10
2026-03-28T19:55:50+00:00,Andre,-28.658585,26.43298,83.9,1374.3,10
2026-03-28T19:55:55+00:00,Andre,-28.659144,26.43389,71.2,1374.2,10
2026-03-28T19:56:00+00:00,Andre,-28.659601,26.434633,59.7,1374.4,10
2026-03-28T19:56:05+00:00,Andre,-28.660059,26.435316,62.1,1374.1,10
2026-03-28T19:56:11+00:00,Andre,-28.66075,26.436104,71.3,1373.9,10
2026-03-28T19:56:16+00:00,Andre,-28.661546,26.436757,83.1,1374,10
2026-03-28T19:56:21+00:00,Andre,-28.662464,26.437429,88.1,1375,10
2026-03-28T19:56:26+00:00,Andre,-28.663278,26.438045,79.5,1375.8,10
2026-03-28T19:56:31+00:00,Andre,-28.664186,26.438737,93.7,1376.4,10
2026-03-28T19:56:36+00:00,Andre,-28.665148,26.439484,90.2,1376.7,10
2026-03-28T19:56:41+00:00,Andre,-28.666041,26.440156,82.8,1376.5,10
2026-03-28T19:56:46+00:00,Andre,-28.666888,26.440801,83.1,1377,10
2026-03-28T19:56:51+00:00,Andre,-28.667774,26.441538,90.7,1377.5,10
2026-03-28T19:56:56+00:00,Andre,-28.668688,26.442336,91.5,1379.2,10
2026-03-28T19:57:01+00:00,Andre,-28.669544,26.443108,84,1381.2,10
2026-03-28T19:57:06+00:00,Andre,-28.670282,26.443768,67.1,1382.1,10
2026-03-28T19:57:11+00:00,Andre,-28.670946,26.444361,68.5,1383.2,10
2026-03-28T19:57:16+00:00,Andre,-28.671608,26.444973,69.3,1384.3,10
2026-03-28T19:57:22+00:00,Andre,-28.672451,26.445718,73.5,1385.8,10
2026-03-28T19:57:27+00:00,Andre,-28.67322,26.446185,67,1387.6,10
2026-03-28T19:57:32+00:00,Andre,-28.674061,26.446537,74.7,1388.9,10
2026-03-28T19:57:37+00:00,Andre,-28.675003,26.446914,82,1390.7,10
2026-03-28T19:57:42+00:00,Andre,-28.675946,26.447286,77.3,1391.5,10
2026-03-28T19:57:47+00:00,Andre,-28.676835,26.447639,71.7,1392.7,10
2026-03-28T19:57:52+00:00,Andre,-28.677666,26.447963,66.9,1394.5,10
2026-03-28T19:57:57+00:00,Andre,-28.678402,26.448254,60.8,1395.4,10
2026-03-28T19:58:02+00:00,Andre,-28.67915,26.448547,63.7,1396.4,10
2026-03-28T19:58:07+00:00,Andre,-28.679895,26.448846,64.8,1397.9,10
2026-03-28T19:58:12+00:00,Andre,-28.680628,26.449138,60.7,1399,10
2026-03-28T19:58:17+00:00,Andre,-28.681305,26.449403,55.2,1399.8,10
2026-03-28T19:58:22+00:00,Andre,-28.68191,26.449634,45.1,1400.1,10
2026-03-28T19:58:27+00:00,Andre,-28.682447,26.449856,45.6,1401.3,10
2026-03-28T19:58:32+00:00,Andre,-28.683062,26.4501,59,1402.5,10
2026-03-28T19:58:38+00:00,Andre,-28.683912,26.450438,57.2,1403.8,10
2026-03-28T19:58:43+00:00,Andre,-28.684553,26.450691,51.6,1404.4,10
2026-03-28T19:58:48+00:00,Andre,-28.685132,26.450916,48.2,1405.8,10
2026-03-28T19:58:53+00:00,Andre,-28.685745,26.451178,54.1,1408.1,10
2026-03-28T19:58:58+00:00,Andre,-28.68641,26.451414,58.9,1409.8,10
2026-03-28T19:59:03+00:00,Andre,-28.687188,26.451746,70.3,1411.7,10
2026-03-28T19:59:08+00:00,Andre,-28.687997,26.452068,65.7,1414,10
2026-03-28T19:59:13+00:00,Andre,-28.688794,26.452383,71.1,1416.7,10
2026-03-28T19:59:18+00:00,Andre,-28.689643,26.452679,69.9,1417.1,11
2026-03-28T19:59:23+00:00,Andre,-28.690548,26.452812,73.3,1415.3,11
2026-03-28T19:59:28+00:00,Andre,-28.691387,26.452751,61.4,1413.4,11
2026-03-28T19:59:33+00:00,Andre,-28.692156,26.452528,63.3,1411.1,11
2026-03-28T19:59:38+00:00,Andre,-28.69276,26.452238,52,1409.1,11
2026-03-28T19:59:43+00:00,Andre,-28.693433,26.451901,60.7,1406.7,11
2026-03-28T19:59:48+00:00,Andre,-28.694189,26.451594,70.2,1404.2,11
2026-03-28T19:59:53+00:00,Andre,-28.695126,26.451443,77.1,1401.9,11
2026-03-28T19:59:58+00:00,Andre,-28.696061,26.451511,73,1399.8,11
2026-03-28T20:00:03+00:00,Andre,-28.696921,26.451731,67.2,1397.9,11
2026-03-28T20:00:09+00:00,Andre,-28.697499,26.451891,14.5,1396.8,10
2026-03-28T20:00:14+00:00,Andre,-28.697568,26.451911,1.6,1396.6,10
2026-03-28T20:00:19+00:00,Andre,-28.69777,26.451958,29.9,1396.9,11
2026-03-28T20:00:24+00:00,Andre,-28.698221,26.452074,40.8,1395.1,10
2026-03-28T20:00:29+00:00,Andre,-28.698532,26.452202,9.4,1394.1,11
2026-03-28T20:00:34+00:00,Andre,-28.698744,26.452345,29.6,1393,10
2026-03-28T20:00:39+00:00,Andre,-28.69916,26.452453,40.4,1392.4,10
2026-03-28T20:00:44+00:00,Andre,-28.699717,26.452586,45.9,1391.8,10
2026-03-28T20:00:49+00:00,Andre,-28.700293,26.452717,47.2,1391.3,10
2026-03-28T20:00:54+00:00,Andre,-28.700775,26.452859,34.3,1391.3,10
2026-03-28T20:00:59+00:00,Andre,-28.701085,26.452933,8.9,1390.1,10
2026-03-28T20:01:04+00:00,Andre,-28.70118,26.452947,14.8,1389.6,11
2026-03-28T20:01:09+00:00,Andre,-28.701522,26.453013,36.4,1389.5,11
2026-03-28T20:01:14+00:00,Andre,-28.701966,26.453117,37.1,1388.8,10
2026-03-28T20:01:19+00:00,Andre,-28.702344,26.453226,19.6,1387.8,9
2026-03-28T20:01:25+00:00,Andre,-28.702395,26.4535,19.5,1388.3,10
2026-03-28T20:01:30+00:00,Andre,-28.702329,26.45381,22.2,1388.9,10
2026-03-28T20:01:35+00:00,Andre,-28.702278,26.454057,11.6,1389.1,10
2026-03-28T20:01:40+00:00,Andre,-28.702267,26.454124,2.5,1389.3,10
2026-03-28T20:01:45+00:00,Andre,-28.702264,26.454134,0,1389.6,10
2026-03-28T20:01:50+00:00,Andre,-28.70225,26.454212,13.1,1389.8,10
2026-03-28T20:01:55+00:00,Andre,-28.702213,26.454396,10.9,1390,10
2026-03-28T20:02:00+00:00,Andre,-28.70219,26.45455,9.7,1390.2,11
2026-03-28T20:02:05+00:00,Andre,-28.702235,26.454618,2.8,1389.7,11
2026-03-28T20:02:10+00:00,Andre,-28.702258,26.454629,3.7,1389.2,11
2026-03-28T20:02:15+00:00,Andre,-28.702321,26.454648,5.9,1389.3,11
2026-03-28T20:02:20+00:00,Andre,-28.70242,26.454669,9.2,1388.7,10
2026-03-28T20:02:25+00:00,Andre,-28.702492,26.454702,5.6,1387.6,9
2026-03-28T20:02:30+00:00,Andre,-28.702518,26.454761,1.5,1387.6,10
2026-03-28T20:02:36+00:00,Andre,-28.702529,26.454794,3.1,1388.5,10
2026-03-28T20:02:41+00:00,Andre,-28.702592,26.454819,2.5,1388.9,10
2026-03-28T20:02:46+00:00,Andre,-28.702617,26.454825,5.1,1390.5,10
2026-03-28T20:02:51+00:00,Andre,-28.702634,26.454826,0,1391.3,9
2026-03-28T20:02:56+00:00,Andre,-28.702674,26.454816,6.4,1390.6,11
2026-03-28T20:03:01+00:00,Andre,-28.702692,26.454765,1.9,1388.8,11
2026-03-28T20:03:06+00:00,Andre,-28.702683,26.454743,0.1,1388,11
2026-03-28T20:03:11+00:00,Andre,-28.702679,26.454739,0.1,1388.4,11
2026-03-28T20:03:16+00:00,Andre,-28.702679,26.454738,0.1,1388.6,11
2026-03-28T20:03:21+00:00,Andre,-28.702679,26.454736,0,1388.6,11
2026-03-28T20:41:24+00:00,Andre,-28.702635,26.454763,1.4,1378,8
2026-03-28T20:41:33+00:00,Andre,-28.702642,26.454735,0.1,1382.6,8
2026-03-29T03:54:01+00:00,Andre,-28.702658,26.454706,0.1,1394.7,10
2026-03-29T03:54:06+00:00,Andre,-28.702655,26.454707,0.2,1395.2,9
2026-03-29T03:54:11+00:00,Andre,-28.702653,26.454709,0,1395.3,9
2026-03-29T03:54:16+00:00,Andre,-28.702652,26.454711,0,1394.5,9
2026-03-29T03:54:21+00:00,Andre,-28.702653,26.454712,0,1393.4,9
2026-03-29T03:54:26+00:00,Andre,-28.702654,26.454716,0,1392.6,10
2026-03-29T03:54:31+00:00,Andre,-28.702656,26.454721,0,1392,10
2026-03-29T03:54:36+00:00,Andre,-28.702657,26.454723,0,1391.8,10
2026-03-29T03:54:41+00:00,Andre,-28.702658,26.454722,0,1392.3,10
2026-03-29T03:54:47+00:00,Andre,-28.702659,26.454722,0,1393,10
2026-03-29T03:54:52+00:00,Andre,-28.70266,26.454723,0,1393.5,10
2026-03-29T03:54:57+00:00,Andre,-28.702661,26.454724,0,1393.8,10
2026-03-29T03:55:02+00:00,Andre,-28.702661,26.454724,0,1393.5,10
2026-03-29T03:55:07+00:00,Andre,-28.702661,26.454725,0,1392.3,10
2026-03-29T03:55:12+00:00,Andre,-28.70266,26.454726,0,1391.2,10
2026-03-29T03:55:17+00:00,Andre,-28.702658,26.454726,0,1390.6,10
2026-03-29T03:55:22+00:00,Andre,-28.702656,26.454724,0,1390.3,10
2026-03-29T03:55:27+00:00,Andre,-28.702654,26.454723,0,1390.5,10
2026-03-29T03:55:32+00:00,Andre,-28.702654,26.454722,0,1390.5,10
2026-03-29T03:55:37+00:00,Andre,-28.702654,26.454723,0,1390.8,10
2026-03-29T03:55:42+00:00,Andre,-28.702654,26.454723,0,1391.2,10
2026-03-29T03:55:47+00:00,Andre,-28.702655,26.454723,0,1391.9,10
2026-03-29T03:55:52+00:00,Andre,-28.702655,26.454722,0,1392.5,10
2026-03-29T03:55:57+00:00,Andre,-28.702655,26.45472,0,1392.8,10
2026-03-29T03:56:02+00:00,Andre,-28.702657,26.454717,0,1392.7,10
2026-03-29T03:56:07+00:00,Andre,-28.702659,26.454716,0,1392.2,10
2026-03-29T03:56:13+00:00,Andre,-28.702661,26.454718,0,1391.3,10
2026-03-29T03:56:18+00:00,Andre,-28.702662,26.45472,0,1390.3,10
2026-03-29T03:56:23+00:00,Andre,-28.702663,26.454724,0,1389.3,12
2026-03-29T03:56:28+00:00,Andre,-28.702663,26.454726,0,1388.9,12
2026-03-29T03:56:33+00:00,Andre,-28.702664,26.454729,0,1388.3,12
2026-03-29T03:56:38+00:00,Andre,-28.702665,26.454732,0,1388,12
2026-03-29T03:56:43+00:00,Andre,-28.702668,26.454735,0,1387.8,12
2026-03-29T03:56:48+00:00,Andre,-28.702672,26.454738,0.1,1387.5,12
2026-03-29T03:56:53+00:00,Andre,-28.702674,26.454741,0,1387.4,12
2026-03-29T03:56:58+00:00,Andre,-28.702676,26.454741,0,1387.5,12
2026-03-29T03:57:03+00:00,Andre,-28.702675,26.45474,0,1387.7,12
2026-03-29T03:57:08+00:00,Andre,-28.702675,26.454741,0,1387.7,12
2026-03-29T03:57:13+00:00,Andre,-28.702676,26.454739,0,1388,12
2026-03-29T03:57:18+00:00,Andre,-28.702677,26.454739,0,1388.5,12
2026-03-29T03:57:23+00:00,Andre,-28.702673,26.45474,0.5,1389.4,12
2026-03-29T03:57:29+00:00,Andre,-28.702664,26.454751,1,1390.5,12
2026-03-29T03:57:34+00:00,Andre,-28.702657,26.454765,1.8,1391.6,12
2026-03-29T03:57:39+00:00,Andre,-28.70265,26.454773,1.9,1392,12
2026-03-29T03:57:44+00:00,Andre,-28.702658,26.454755,0.5,1391.3,12
2026-03-29T03:57:49+00:00,Andre,-28.702657,26.454762,1.8,1392.7,12
2026-03-29T03:57:54+00:00,Andre,-28.702669,26.454774,2,1392.2,12
2026-03-29T03:57:59+00:00,Andre,-28.702662,26.45478,1.9,1393.7,12
2026-03-29T03:58:04+00:00,Andre,-28.702639,26.454802,0.9,1393.6,12
2026-03-29T03:58:09+00:00,Andre,-28.70263,26.454809,0.4,1393.6,12
2026-03-29T03:58:14+00:00,Andre,-28.702689,26.454805,5.5,1392.8,12
2026-03-29T03:58:19+00:00,Andre,-28.702727,26.454793,0.7,1392,12
2026-03-29T03:58:24+00:00,Andre,-28.7027,26.454801,2.2,1392,12
2026-03-29T03:58:29+00:00,Andre,-28.702683,26.454816,0.8,1392.2,12
2026-03-29T03:58:35+00:00,Andre,-28.702654,26.454791,1.6,1391.5,12
2026-03-29T03:58:40+00:00,Andre,-28.70265,26.454809,4.5,1391.5,12
2026-03-29T03:58:45+00:00,Andre,-28.702579,26.454827,6.2,1391,12
2026-03-29T03:58:50+00:00,Andre,-28.70251,26.454801,4.6,1391,12
2026-03-29T03:58:55+00:00,Andre,-28.702499,26.454774,1.6,1390.8,12
2026-03-29T03:59:00+00:00,Andre,-28.702478,26.45473,4.9,1390.2,11
2026-03-29T03:59:05+00:00,Andre,-28.702422,26.454692,5.5,1389,12
2026-03-29T03:59:10+00:00,Andre,-28.702356,26.454681,5.4,1388,12
2026-03-29T03:59:15+00:00,Andre,-28.702304,26.454666,2.5,1388.2,12
2026-03-29T03:59:20+00:00,Andre,-28.702291,26.454659,0,1388.6,12
2026-03-29T03:59:25+00:00,Andre,-28.702281,26.454655,2.9,1389,12
